710:-0.060309723019599915 -0.021916544064879417 -0.00011867308057844639 -0.024890869855880737 0.0009586974047124386 0.01938583143055439 0.014734383672475815 0.018337242305278778 0.07073378562927246 0.10187014937400818
205:0.025431860238313675 0.009793645702302456 -0.09493353217840195 -0.061305493116378784 0.20761524140834808 0.06475483626127243 0.15114520490169525 -0.022910382598638535 0.1333279013633728 0.12535884976387024
45:0.12266679853200912 -0.11744902282953262 -0.22708873450756073 -0.04773622751235962 0.29039058089256287 0.00518596637994051 0.14739176630973816 0.08637296408414841 0.21566854417324066 0.2659858465194702
515:0.13952945172786713 -0.20560641586780548 -0.32471367716789246 0.18476510047912598 0.3480878174304962 -0.023538468405604362 0.05623278021812439 0.08485366404056549 0.2189316600561142 0.15818838775157928
574:-0.009119931608438492 -0.07051172107458115 -0.045980390161275864 -0.03856417164206505 0.21665208041667938 -0.01785811223089695 0.029447508975863457 -0.06179117038846016 0.18508583307266235 0.09232059866189957
858:0.2004745453596115 0.006202880293130875 -0.18623970448970795 0.17044031620025635 0.03370959684252739 -0.08816856890916824 -0.6159244775772095 -0.1097329780459404 -0.04605186730623245 0.1852656751871109
619:0.035074543207883835 0.0037422000896185637 -0.04082144424319267 -0.047385696321725845 0.054317351430654526 -0.014825052581727505 0.040133312344551086 -0.03781674802303314 0.011820259504020214 0.10521826893091202
507:0.03368161618709564 -0.009978773072361946 0.012192094698548317 -0.019764229655265808 0.17617309093475342 0.04323207214474678 0.10406147688627243 -0.09840277582406998 0.010459314100444317 0.11525217443704605
113:-0.01017666608095169 0.009997611865401268 -0.07458975911140442 -0.07976257801055908 0.11683162301778793 0.07412812858819962 0.11291692405939102 0.04646660387516022 0.12770724296569824 0.13622383773326874
34:0.17650632560253143 0.23787415027618408 -0.27572664618492126 0.13579219579696655 0.2868732511997223 -0.20110319554805756 -0.1582353562116623 -0.31871697306632996 0.11869706958532333 -0.38883206248283386
563:0.06641127914190292 -0.011655701324343681 0.05564535781741142 0.012125052511692047 -0.0009681703522801399 -0.01972777023911476 -0.028179068118333817 0.016604691743850708 0.01914302632212639 0.013562805950641632
381:-0.08124514669179916 -0.05472809821367264 -0.20332343876361847 -0.2028157263994217 0.2870270609855652 0.07061970233917236 0.2675512135028839 0.06482010334730148 0.17737410962581635 0.0769350454211235
455:-0.08816708624362946 -0.053039561957120895 -0.15055154263973236 -0.23461274802684784 0.39110538363456726 0.07012002915143967 0.30759963393211365 -0.009320957586169243 0.22794106602668762 0.05925215408205986
388:0.03193862363696098 -0.05722108855843544 -0.083090640604496 -0.024118227884173393 0.11815973371267319 0.028508255258202553 0.07296113669872284 -0.007723761256784201 0.03979896008968353 0.15443193912506104
169:-0.04593832790851593 -0.01214869599789381 -0.05498981848359108 -0.04532112553715706 0.1820429414510727 0.04816973954439163 0.11109105497598648 -0.028908252716064453 0.005132862366735935 0.1153411865234375
444:-0.010116338729858398 -0.02131829597055912 -0.040060535073280334 -0.04263678938150406 0.05147220194339752 -0.0034247031435370445 0.04524878412485123 0.0471404567360878 0.004246458411216736 0.04411136358976364
120:-0.01754528097808361 -0.0045442525297403336 0.019047431647777557 0.007389176171272993 0.06569663435220718 -0.003765430999919772 -0.005340320058166981 0.01893901638686657 0.03469343110918999 0.005204291548579931
193:-0.125764399766922 -0.07440020889043808 -0.13966615498065948 -0.16221217811107635 0.17197448015213013 0.04029376432299614 0.1514819860458374 0.06746077537536621 0.08014807850122452 0.07867899537086487
713:0.023932315409183502 -0.03065694309771061 0.0029490224551409483 0.037069424986839294 0.0831911489367485 0.04815337806940079 -0.01989070698618889 0.010754126124083996 0.06976865977048874 0.013005494140088558
302:0.035973429679870605 -0.07788750529289246 -0.1259540617465973 0.06280653923749924 0.2046104520559311 0.034921277314424515 0.02871723473072052 -0.01519775390625 0.16370826959609985 0.21201984584331512
153:-0.06809744238853455 0.03728780895471573 0.1102578267455101 -0.1604238599538803 -0.1278994083404541 0.16786648333072662 0.2867955267429352 -0.7304589152336121 -0.5995883941650391 -0.36353692412376404
844:-0.028457457199692726 -0.008797886781394482 0.02351834625005722 0.04225603863596916 0.083220474421978 -0.014196482487022877 -0.006434498820453882 0.02239464409649372 -0.008535747416317463 0.06572900712490082
335:0.07148410379886627 0.03158245608210564 0.006860889960080385 0.06892029941082001 0.01882965676486492 -0.011895121075212955 -0.039754852652549744 -0.014787208288908005 -0.08078104257583618 0.053327348083257675
885:0.01334160752594471 -0.02594548463821411 -0.057243283838033676 0.005200251936912537 0.025282686576247215 0.043438561260700226 0.00262428424321115 -0.01987895928323269 0.058719050139188766 0.047913845628499985
735:-0.0339374803006649 -0.03374245762825012 -0.05777011439204216 -0.0066482373513281345 0.07144196331501007 0.009142599999904633 0.04116179421544075 -0.0076186335645616055 0.085512176156044 0.12065135687589645
664:-0.06384585797786713 0.0297465268522501 -0.03333733230829239 -0.08925926685333252 0.07777363806962967 -0.01182619296014309 0.007524792104959488 0.006777440197765827 0.04911345988512039 0.06805477291345596
93:-0.148067444562912 -0.0831729844212532 -0.02736268937587738 -0.0679355338215828 0.08062934875488281 -0.0103710126131773 0.09094145894050598 0.044215429574251175 0.031788021326065063 0.10887856781482697
158:-0.11787363141775131 0.01747002638876438 -0.1785682886838913 -0.32889604568481445 0.4425804316997528 0.13037006556987762 0.37594470381736755 -0.033680349588394165 0.1546177864074707 0.03414750099182129
458:0.006152077578008175 -0.053592242300510406 -0.0009641816141083837 -0.002528347074985504 0.08482196927070618 0.029049377888441086 0.033001095056533813 0.008144469931721687 0.04958457499742508 0.07348130643367767
997:-0.021906744688749313 -0.005010026972740889 0.01671389676630497 -0.00390683114528656 0.06161893904209137 0.028694998472929 0.02165139839053154 0.06208803504705429 0.08827708661556244 0.1119522750377655
182:0.028263220563530922 0.0295368991792202 -0.10930314660072327 -0.08560284972190857 0.19709308445453644 0.01739545725286007 0.03518062084913254 -0.004557392094284296 0.008396324701607227 0.02341766282916069
147:-0.00954392459243536 -0.11164768040180206 -0.023260442540049553 -0.13912741839885712 0.32094186544418335 0.03457288444042206 0.2210538387298584 -0.005758825223892927 0.08763464540243149 0.1821867674589157
616:-0.055548202246427536 -0.10512407124042511 -0.07887931913137436 -0.07608430087566376 0.3107297122478485 0.09560636430978775 0.09626271575689316 -0.20889316499233246 0.038890235126018524 0.28322359919548035
589:0.40950891375541687 0.3273087441921234 -0.11989877372980118 -0.014604593627154827 0.09247294068336487 -0.18533451855182648 -0.24658261239528656 -0.21576328575611115 -0.35680243372917175 -0.27569594979286194
544:-0.008416465483605862 -0.0200295802205801 -0.08411582559347153 -0.12404101341962814 0.17905202507972717 0.023357514292001724 0.14488060772418976 -0.029997948557138443 -0.0344650074839592 0.06724269688129425
436:-0.03186964988708496 0.0063335527665913105 0.013225055299699306 0.0024164458736777306 0.030623825266957283 -0.03954863175749779 0.029525527730584145 0.0029474811162799597 0.008995885029435158 0.06975668668746948
862:-0.007421794347465038 -0.047916244715452194 -0.041105978190898895 -0.035409655421972275 0.10644253343343735 0.019068732857704163 0.10030879825353622 0.027539756149053574 0.11263047158718109 0.0668625682592392
836:-0.15923218429088593 -0.08664844930171967 0.06781136989593506 -0.2537444233894348 0.229385644197464 0.05359165742993355 0.3032922148704529 -0.003046732395887375 0.14656765758991241 0.24319083988666534
697:-0.017566120252013206 -0.05203820392489433 -0.039838459342718124 0.005820650141686201 0.10197795927524567 -0.026691896840929985 0.021974489092826843 0.04143878445029259 0.1601666659116745 0.12228993326425552
12:-0.017577096819877625 0.0019147985149174929 -0.0687829852104187 -0.06453514099121094 0.19836322963237762 0.0022610153537243605 0.09440882503986359 0.021129829809069633 -0.00019319579587318003 0.11290612071752548
223:0.13701166212558746 0.02395939640700817 -0.3056587874889374 0.0817725658416748 0.17067448794841766 -0.0596403144299984 -0.14859557151794434 0.040531452745199203 -0.03296051546931267 0.12371455878019333
