710:-0.10180024057626724 0.0062696970999240875 -0.4791471064090729 -0.07325374335050583 -0.2647719085216522 0.04979914054274559 0.4959370195865631 -0.12473054230213165 0.4552982747554779 0.6174169778823853
205:-0.016912279650568962 -0.0635203868150711 -0.3452053964138031 -0.5040275454521179 0.29397356510162354 -0.1437222808599472 0.5588230490684509 0.14894647896289825 0.38959795236587524 0.10937636345624924
45:0.09586350619792938 -0.17976947128772736 -0.04071434959769249 -0.3712380826473236 0.42540571093559265 -0.15781252086162567 0.7094382643699646 0.2790679633617401 0.3985465466976166 -0.15753591060638428
515:0.1885475069284439 -0.08598397672176361 0.1724393367767334 -0.3476427495479584 0.703847348690033 -0.13200470805168152 0.6141943335533142 0.6779980063438416 0.33613866567611694 -0.33817845582962036
574:0.038324542343616486 -0.1273164600133896 -0.3253619968891144 -0.46093326807022095 0.17813269793987274 0.07502733916044235 0.402116596698761 0.10658774524927139 0.4928625226020813 0.10517289489507675
858:0.04321790859103203 -0.6808757781982422 0.1550140231847763 0.0785064622759819 -0.026883333921432495 0.2830498218536377 -0.5020283460617065 0.08419112116098404 0.31257379055023193 0.25409361720085144
619:-0.041655320674180984 0.14548897743225098 -0.2777450680732727 -0.09569400548934937 -0.08525414764881134 -0.009991814382374287 0.29296374320983887 0.004359943326562643 0.3667093813419342 0.37498584389686584
507:0.05077564716339111 0.055681634694337845 0.1777370274066925 -0.2097160369157791 -0.1559714823961258 0.10326337069272995 0.3732621371746063 -0.19037291407585144 0.39722636342048645 -0.07777123153209686
113:0.029840368777513504 0.12104294449090958 -0.40990573167800903 -0.2386603206396103 -0.09342329949140549 0.05151333287358284 0.5422930717468262 -0.09160995483398438 0.6301478147506714 0.6048752665519714
34:0.5315462946891785 -0.016503630205988884 -0.0038422257639467716 -0.4027625024318695 0.5141626000404358 -0.05829634889960289 -0.30857640504837036 -0.1780226081609726 -0.2718178927898407 0.08733996003866196
563:-0.019068768247961998 0.022203652188181877 -0.1632799357175827 -0.14662902057170868 0.12758570909500122 0.19553504884243011 0.1813787817955017 0.18700043857097626 0.2665848731994629 -0.026934156194329262
381:-0.1627047210931778 0.19781851768493652 -0.03761473298072815 -0.3038735091686249 0.22799861431121826 -0.38746196031570435 0.9502347111701965 -0.1307305544614792 0.2690674960613251 -0.15211151540279388
455:-0.3223106563091278 0.5632846355438232 -0.21670003235340118 -0.0774325504899025 0.2059640884399414 -0.08091320842504501 0.842738926410675 -0.28930556774139404 0.14346544444561005 0.5115079879760742
67:-0.10295182466506958 0.05683058127760887 -0.25776389241218567 -0.15524998307228088 -0.07816246151924133 0.0856994241476059 0.2711571156978607 0.03510943055152893 0.24123398959636688 0.22922158241271973
388:0.17112521827220917 -0.15042343735694885 0.0745401680469513 -0.2943354845046997 0.3249123692512512 0.017405126243829727 0.1814003884792328 0.24386349320411682 0.20383325219154358 0.05476473644375801
974:-0.04344577342271805 0.05561336874961853 -0.06766600161790848 -0.15358927845954895 0.11284793168306351 0.16248901188373566 0.04967160150408745 0.0891277864575386 0.18344630300998688 0.06831023842096329
310:-0.08031700551509857 0.1902480125427246 -0.15086525678634644 -0.1102716252207756 0.02729758992791176 0.01466374658048153 0.2274162769317627 -0.08664381504058838 0.07575303316116333 0.10309864580631256
